Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
9675,NM_2062,1518.2,1.753,29.442,29.442,ILE
9676,NM_2062,1517.3,1.659,29.406,29.406,ILE
9677,NM_2062,1517.5,1.586,31.314,31.314,ILE
9675,NM_2062,1556.2,1.969,12.129,12.129,NLE
9676,NM_2062,1555.4,1.8,12.393,12.393,NLE
9677,NM_2062,1555.6,1.698,14.693,14.693,NLE
9675,NM_2062,2214.4,2.322,12.443,12.443,PHE
9676,NM_2062,2213.5,2.163,13.674,13.674,PHE
9677,NM_2062,2213.7,2.09,14.04,14.04,PHE
9675,NM_2062,1770.6,16.677,27.18,27.18,PRO
9676,NM_2062,1770,15.682,26.932,26.932,PRO
9677,NM_2062,1770.4,14.96,27.607,27.607,PRO
9675,NM_2062,1880.2,5.766,19.736,19.736,SER
9676,NM_2062,1879.5,8.192,17.684,17.684,SER
9677,NM_2062,1880.2,5.492,18.85,18.85,SER
9675,NM_2062,1804.7,3.622,-2.688,-2.688,THR
9676,NM_2062,1804.3,3.55,-0.582,-0.582,THR
9677,NM_2062,1804.5,3.423,-0.27,-0.27,THR
9664,NM_2064,1848,7.856,26.334,26.334,ASP
9665,NM_2064,1847.8,7.531,25.669,25.669,ASP
9666,NM_2064,1847.6,7.373,26.51,26.51,ASP
9664,NM_2064,1515.3,1.807,30.202,30.202,ILE
9665,NM_2064,1515.3,1.775,29.843,29.843,ILE
9666,NM_2064,1515.3,1.756,30.66,30.66,ILE
9664,NM_2064,1554.1,2.677,14.001,14.001,NLE
9665,NM_2064,1554.1,2.342,10.206,10.206,NLE
9666,NM_2064,1554.1,2.312,9.658,9.658,NLE
9664,NM_2064,2227.7,0.793,22.413,22.413,PHE
9665,NM_2064,2213.7,2.826,9.664,9.664,PHE
9666,NM_2064,2213.7,2.703,8.854,8.854,PHE
9664,NM_2064,1757.7,5.402,27.793,27.793,PRO
9665,NM_2064,1757.7,5.291,27.551,27.551,PRO
9666,NM_2064,1757.5,5.188,27.286,27.286,PRO
9664,NM_2064,1872.8,4.642,17.675,17.675,SER
9665,NM_2064,1872.6,4.444,18.018,18.018,SER
9666,NM_2064,1872.4,4.403,18.788,18.788,SER
9664,NM_2064,1800.5,1.613,-34.518,-34.518,THR
9665,NM_2064,1800.5,1.568,-33.918,-33.918,THR
9666,NM_2064,1800.5,1.545,-34.079,-34.079,THR
