Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
12307,UA_11921,2303.6,8.307,21.621,21.621,ASP
12308,UA_11921,2308.6,8.247,21.102,21.102,ASP
12306,UA_11921,2432.3,8.62,27.861,27.861,GLU
12307,UA_11921,2450.3,1.731,29.464,29.464,GLU
12308,UA_11921,2440.3,8.559,27.451,27.451,GLU
12306,UA_11921,1712.3,43.446,9.429,9.429,GLY
12307,UA_11921,1717.1,44.339,9.399,9.399,GLY
12308,UA_11921,1722.8,44.266,9.465,9.465,GLY
12306,UA_11921,1899.8,1.391,27.833,27.833,ILE
12307,UA_11921,1906.3,1.401,28.382,28.382,ILE
12308,UA_11921,1914,1.39,27.971,27.971,ILE
12306,UA_11921,1863.9,4.878,26.12,26.12,LEU
12307,UA_11921,1869.9,4.923,26.089,26.089,LEU
12308,UA_11921,1877.2,4.881,25.97,25.97,LEU
12306,UA_11921,1964.6,2.113,15.153,15.153,NLE
12307,UA_11921,1971.5,2.095,14.219,14.219,NLE
12308,UA_11921,1979.9,2.027,14.55,14.55,NLE
12306,UA_11921,2520.7,5.741,19.637,19.637,PHE
12307,UA_11921,2524.3,5.785,19.937,19.937,PHE
12308,UA_11921,2528.3,5.671,19.203,19.203,PHE
12306,UA_11921,2243.4,1.926,30.693,30.693,PRO
12307,UA_11921,2248,1.937,30.704,30.704,PRO
12308,UA_11921,2253.6,1.876,30.057,30.057,PRO
12306,UA_11921,2316.8,5.967,15.473,15.473,SER
12307,UA_11921,2320.9,6.065,15.273,15.273,SER
12308,UA_11921,2325.8,6.086,15.72,15.72,SER
12306,UA_11921,2273.1,1.996,-21.333,-21.333,THR
12307,UA_11921,2277.5,2.012,-21.795,-21.795,THR
12308,UA_11921,2282.7,1.968,-20.88,-20.88,THR
12306,UA_11921,1767.5,5.98,22.625,22.625,VAL
12307,UA_11921,1772.7,6.051,23.283,23.283,VAL
12308,UA_11921,1779,6.093,22.869,22.869,VAL
12309,UA_19173,1648.2,22.619,25.823,25.823,ALA
12310,UA_19173,1657.6,22.509,25.726,25.726,ALA
12311,UA_19173,1666.4,22.423,25.636,25.636,ALA
12309,UA_19173,2316.6,11.109,23.296,23.296,ASP
12310,UA_19173,2325.5,11.135,23.313,23.313,ASP
12311,UA_19173,2340.6,9.528,22.804,22.804,ASP
12309,UA_19173,2448.4,16.107,29.852,29.852,GLU
12310,UA_19173,2456.6,16.058,29.915,29.915,GLU
12311,UA_19173,2468.7,15.714,29.194,29.194,GLU
12309,UA_19173,1737.4,74.176,12.167,12.167,GLY
12310,UA_19173,1748.3,74.169,12.297,12.297,GLY
12311,UA_19173,1758.7,76.363,12.726,12.726,GLY
12309,UA_19173,1925.9,1.787,29.512,29.512,ILE
12310,UA_19173,1939.7,1.758,29.484,29.484,ILE
12311,UA_19173,1953.7,1.688,32.036,32.036,ILE
12309,UA_19173,1889.4,6.259,27.629,27.629,LEU
12310,UA_19173,1902.3,6.148,27.594,27.594,LEU
12311,UA_19173,1915.7,6.014,28.806,28.806,LEU
12309,UA_19173,1991.8,2.91,13.596,13.596,NLE
12310,UA_19173,2006.4,1.904,14.056,14.056,NLE
12311,UA_19173,2021,1.818,14.358,14.358,NLE
12309,UA_19173,2551.7,0.662,16.679,16.679,PHE
12310,UA_19173,2559.4,0.668,15.765,15.765,PHE
12311,UA_19173,2553.6,5.782,19.407,17.407,PHE
12309,UA_19173,2265.8,8.487,28.546,28.546,PRO
12310,UA_19173,2275.6,8.351,28.363,28.363,PRO
12311,UA_19173,2285.6,8.984,28.747,28.747,PRO
12309,UA_19173,2334.3,9.582,18.481,18.481,SER
12310,UA_19173,2343.3,9.578,18.704,18.704,SER
12311,UA_19173,2356.1,8.825,19.34,19.34,SER
12309,UA_19173,2290.6,3.617,-6.816,-6.816,THR
12310,UA_19173,2300,3.591,-5.651,-5.651,THR
12311,UA_19173,2314.7,4.261,-5.493,-5.493,THR
12309,UA_19173,1790.1,7.125,25.419,25.419,VAL
12310,UA_19173,1801.6,7.123,24.9,24.9,VAL
12311,UA_19173,1813.1,9.584,26.421,26.421,VAL
12316,UA_28941,1711.3,22.93,24.627,24.627,ALA
12317,UA_28941,1756.9,1.819,27.325,27.325,ALA
12318,UA_28941,1738.9,24.419,24.772,24.772,ALA
12316,UA_28941,2374.9,10.496,23.024,23.024,ASP
12317,UA_28941,2384.7,10.695,23.761,23.761,ASP
12318,UA_28941,2396.8,10.895,22.257,22.257,ASP
12316,UA_28941,2501.3,13.992,29.938,29.938,GLU
12317,UA_28941,2509.3,14.749,29.482,29.482,GLU
12318,UA_28941,2519.9,15.002,29.801,29.801,GLU
12316,UA_28941,1811.4,78.416,11.213,11.213,GLY
12317,UA_28941,1826.5,82.949,11.251,11.251,GLY
12318,UA_28941,1843.6,84.722,11.256,11.256,GLY
12316,UA_28941,2020.8,0.845,21.314,21.314,ILE
12317,UA_28941,2038.8,0.893,20.637,20.637,ILE
12318,UA_28941,2058.4,0.908,20.21,20.21,ILE
12316,UA_28941,1979.6,4.899,27.115,27.115,LEU
12317,UA_28941,1997.8,5.027,27.797,27.797,LEU
12318,UA_28941,2018.9,5.003,26.98,26.98,LEU
12316,UA_28941,2083.5,2.427,13.956,13.956,NLE
12317,UA_28941,2099.4,2.52,14.595,14.595,NLE
12318,UA_28941,2117,2.569,13.69,13.69,NLE
12316,UA_28941,2578.4,2.386,13.87,13.87,PHE
12317,UA_28941,2587.4,2.399,14.261,14.261,PHE
12318,UA_28941,2597.7,2.409,14.299,14.299,PHE
12316,UA_28941,2334.1,19.341,27.162,27.162,PRO
12317,UA_28941,2345.4,19.853,26.819,26.819,PRO
12318,UA_28941,2358.4,20.167,26.307,26.307,PRO
12316,UA_28941,2392.2,9.819,19.428,19.428,SER
12317,UA_28941,2401.6,10.047,20.979,20.979,SER
12318,UA_28941,2413.5,10.144,18.46,18.46,SER
12316,UA_28941,2351.3,4.568,6.013,6.013,THR
12317,UA_28941,2361.7,4.641,3.724,3.724,THR
12318,UA_28941,2374,4.737,6.797,6.797,THR
12316,UA_28941,1868.7,2.887,25.299,25.299,VAL
12317,UA_28941,1884.8,6.562,22.126,22.126,VAL
12318,UA_28941,1903.6,6.695,21.778,21.778,VAL
12302,UA_35438,1614.7,28.529,24.474,24.474,ALA
12303,UA_35438,1620,28.743,24.436,24.436,ALA
12304,UA_35438,1626.2,28.468,24.46,24.46,ALA
12302,UA_35438,2282.7,15.18,21.599,21.599,ASP
12303,UA_35438,2288.1,15.265,21.235,21.235,ASP
12304,UA_35438,2294.8,15.036,21.127,21.127,ASP
12302,UA_35438,2433.2,3.398,30.15,30.15,GLU
12303,UA_35438,2438,3.385,28.345,28.345,GLU
12304,UA_35438,2444,3.454,29.637,29.637,GLU
12302,UA_35438,1701.9,103.672,10.123,10.123,GLY
12303,UA_35438,1708.2,104.189,10.031,10.031,GLY
12304,UA_35438,1715.3,102.494,9.284,9.284,GLY
12302,UA_35438,1873.1,2.838,27.627,27.627,ILE
12303,UA_35438,1881.6,2.811,27.461,27.461,ILE
12304,UA_35438,1891,2.79,27.707,27.707,ILE
12302,UA_35438,1840.7,9.849,25.651,25.651,LEU
12303,UA_35438,1848.6,9.866,25.588,25.588,LEU
12304,UA_35438,1857.6,9.677,25.519,25.519,LEU
12302,UA_35438,1934.9,4.96,12.982,12.982,NLE
12303,UA_35438,1944.1,4.974,12.865,12.865,NLE
12304,UA_35438,1954.4,4.863,12.855,12.855,NLE
12302,UA_35438,2507.6,13.619,17.905,17.905,PHE
12303,UA_35438,2512,13.549,17.969,17.969,PHE
12304,UA_35438,2518,13.432,18.43,18.43,PHE
12302,UA_35438,2225.2,7.977,23.938,23.938,PRO
12303,UA_35438,2231.5,7.976,23.973,23.973,PRO
12304,UA_35438,2238.6,7.819,23.873,23.873,PRO
12302,UA_35438,2301.1,11.846,14.462,14.462,SER
12303,UA_35438,2306.5,11.813,16.647,16.647,SER
12304,UA_35438,2313,11.718,16.641,16.641,SER
12302,UA_35438,2254.1,4.551,-20.068,-20.068,THR
12303,UA_35438,2259.9,4.585,-19.413,-19.413,THR
12304,UA_35438,2266.6,4.509,-19.183,-19.183,THR
12302,UA_35438,1747.4,10.971,30.736,30.736,VAL
12303,UA_35438,1754.3,11.145,30.342,30.342,VAL
12304,UA_35438,1762.1,10.16,24.657,24.657,VAL
12313,UA_47510,1683.5,23.305,26.773,26.773,ALA
12314,UA_47510,1691.2,24.35,26.746,26.746,ALA
12315,UA_47510,1700,24.486,26.87,26.87,ALA
12313,UA_47510,2348.7,10.423,25.808,25.808,ASP
12314,UA_47510,2355.8,10.774,24.324,24.324,ASP
12315,UA_47510,2363.6,10.876,24.761,24.761,ASP
12313,UA_47510,2477.1,14.5,31.287,31.287,GLU
12314,UA_47510,2483.3,15.14,31.452,31.452,GLU
12315,UA_47510,2490.2,15.207,31.391,31.391,GLU
12313,UA_47510,1779.6,82.666,13.472,13.472,GLY
12314,UA_47510,1788.8,83.357,13.106,13.106,GLY
12315,UA_47510,1799.1,83.743,13.226,13.226,GLY
12313,UA_47510,1978.8,1.376,29.466,29.466,ILE
12314,UA_47510,1990.5,1.416,29.07,29.07,ILE
12315,UA_47510,2004.1,1.381,30.592,30.592,ILE
12313,UA_47510,1939.3,5.316,28.86,28.86,LEU
12314,UA_47510,1950.6,5.513,28.43,28.43,LEU
12315,UA_47510,1963.6,5.51,28.932,28.932,LEU
12313,UA_47510,2046.1,2,15.682,15.682,NLE
12314,UA_47510,2056.6,2.137,19.535,19.535,NLE
12315,UA_47510,2068.9,2.233,22.058,22.058,NLE
12313,UA_47510,2555.2,3.705,18.38,18.38,PHE
12314,UA_47510,2561.5,3.857,18.973,18.973,PHE
12315,UA_47510,2568.4,3.839,18.433,18.433,PHE
12313,UA_47510,2305.9,17.233,27.909,27.909,PRO
12314,UA_47510,2313.4,17.996,28.36,28.36,PRO
12315,UA_47510,2322,18.024,28.113,28.113,PRO
12313,UA_47510,2366.1,8.553,19.477,19.477,SER
12314,UA_47510,2373,10.067,19.421,19.421,SER
12315,UA_47510,2380.7,10.15,18.477,18.477,SER
12313,UA_47510,2324.5,4.356,3.087,3.087,THR
12314,UA_47510,2331.8,4.557,5.637,5.637,THR
12315,UA_47510,2339.8,4.587,3.688,3.688,THR
12313,UA_47510,1834,9.256,25.861,25.861,VAL
12314,UA_47510,1843.6,6.83,23.557,23.557,VAL
12315,UA_47510,1854.9,6.907,24.28,24.28,VAL
