Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
8995,SM_21180,1733.7,0.853,27.384,27.384,PRO
8993,SM_21180,1540.5,1.119,17.806,17.806,NLE
8994,SM_21180,1540.3,1.163,16.923,16.923,NLE
8995,SM_21180,1540.7,1.185,17.372,17.372,NLE
8993,SM_21180,1480.8,2.479,24.029,24.029,LEU
8994,SM_21180,1480.6,2.564,24.083,24.083,LEU
8995,SM_21180,1481,2.584,23.734,23.734,LEU
8993,SM_21180,1358.9,13.264,10.482,10.482,GLY
8994,SM_21180,1358.9,13.615,10.669,10.669,GLY
8995,SM_21180,1359.1,13.624,10.922,10.922,GLY
8993,SM_21180,2085.8,3.797,26.855,26.855,GLU
8994,SM_21180,2085.8,3.915,26.597,26.597,GLU
8995,SM_21180,2086,3.907,26.564,26.564,GLU
8993,SM_21180,1818.7,2.751,25.455,25.455,ASP
8994,SM_21180,1818.7,2.854,24.998,24.998,ASP
8995,SM_21180,1818.9,2.864,25.18,25.18,ASP
8993,SM_21180,1285.4,4.684,22.571,22.571,ALA
8994,SM_21180,1285.4,4.802,22.394,22.394,ALA
8995,SM_21180,1285.6,4.825,22.901,22.901,ALA
8990,SM_25705,1408.9,0.629,27.883,27.883,VAL
8991,SM_25705,1408.5,0.62,25.99,25.99,VAL
8992,SM_25705,1408.2,0.611,28.053,28.053,VAL
8990,SM_25705,1733.4,1.041,30.159,30.159,PRO
8991,SM_25705,1733,1.035,31.06,31.06,PRO
8992,SM_25705,1732.8,1.031,29.931,29.931,PRO
8990,SM_25705,1539.3,0.692,12.687,12.687,NLE
8991,SM_25705,1538.9,0.681,13.497,13.497,NLE
8992,SM_25705,1538.7,0.68,14.929,14.929,NLE
8990,SM_25705,1478.7,1.133,26.618,26.618,LEU
8991,SM_25705,1478.3,1.121,26.242,26.242,LEU
8992,SM_25705,1478,1.115,24.894,24.894,LEU
8990,SM_25705,1356.4,7.99,8.277,8.277,GLY
8991,SM_25705,1356,7.928,8.318,8.318,GLY
8992,SM_25705,1355.8,7.862,8.127,8.127,GLY
8990,SM_25705,2081,2.136,28.217,28.217,GLU
8991,SM_25705,2080.8,2.12,29.365,29.365,GLU
8992,SM_25705,2080.6,2.124,28.655,28.655,GLU
8990,SM_25705,1815.4,1.733,23.721,23.721,ASP
8991,SM_25705,1815,1.724,24.407,24.407,ASP
8992,SM_25705,1814.7,1.727,24.246,24.246,ASP
8990,SM_25705,1283.1,2.216,23.019,23.019,ALA
8991,SM_25705,1282.8,2.205,22.784,22.784,ALA
8992,SM_25705,1282.4,2.185,22.472,22.472,ALA
8986,SM_25712,1411,1.932,28.783,28.783,VAL
8987,SM_25712,1411.4,2.386,27.307,27.307,VAL
8988,SM_25712,1411,2.388,27.216,27.216,VAL
8986,SM_25712,1735.7,1.839,23.985,23.985,PRO
8987,SM_25712,1736,1.819,24.307,24.307,PRO
8988,SM_25712,1735.5,1.792,24.32,24.32,PRO
8986,SM_25712,1540.3,1.255,8.255,8.255,NLE
8987,SM_25712,1540.5,1.231,7.374,7.374,NLE
8988,SM_25712,1540.3,1.06,12.578,12.578,NLE
8986,SM_25712,1481.2,3.329,26.644,26.644,LEU
8987,SM_25712,1481.6,3.286,26.995,26.995,LEU
8988,SM_25712,1481.4,3.236,26.681,26.681,LEU
8986,SM_25712,1362.7,24.602,7.891,7.891,GLY
8987,SM_25712,1362.9,24.057,8.461,8.461,GLY
8988,SM_25712,1362.7,23.694,7.388,7.388,GLY
8986,SM_25712,2089.2,5.93,29.572,29.572,GLU
8987,SM_25712,2089.2,5.802,29.35,29.35,GLU
8988,SM_25712,2089,5.719,28.6,28.6,GLU
8986,SM_25712,1821.2,4.009,25.954,25.954,ASP
8987,SM_25712,1821.4,3.902,25.503,25.503,ASP
8988,SM_25712,1821,3.806,25.63,25.63,ASP
8986,SM_25712,1286.2,6.859,23.932,23.932,ALA
8987,SM_25712,1286.6,6.773,24.274,24.274,ALA
8988,SM_25712,1286.4,6.746,23.963,23.963,ALA
9007,SM_25743,1480.3,1.517,27.223,27.223,VAL
9008,SM_25743,1479.9,1.49,26.507,26.507,VAL
9009,SM_25743,1480.1,1.468,26.778,26.778,VAL
9007,SM_25743,1735.1,1.235,30.357,30.357,PRO
9008,SM_25743,1734.7,1.218,30.292,30.292,PRO
9009,SM_25743,1734.7,1.198,30.684,30.684,PRO
9007,SM_25743,1541,1.09,14.314,14.314,NLE
9008,SM_25743,1540.5,1.075,13.898,13.898,NLE
9009,SM_25743,1540.7,1.051,14.248,14.248,NLE
9007,SM_25743,1501.7,0.405,30.914,30.914,LEU
9008,SM_25743,1501.2,0.403,30.659,30.659,LEU
9009,SM_25743,1501.2,0.402,31.185,31.185,LEU
9007,SM_25743,1360.4,13.512,8.51,8.51,GLY
9008,SM_25743,1359.8,13.315,8.634,8.634,GLY
9009,SM_25743,1360,13.185,8.643,8.643,GLY
9007,SM_25743,2085,3.006,27.774,27.774,GLU
9008,SM_25743,2084.8,2.94,26.878,26.878,GLU
9009,SM_25743,2084.8,2.893,27.065,27.065,GLU
9007,SM_25743,1818.3,2.297,25.457,25.457,ASP
9008,SM_25743,1818.1,2.253,25.631,25.631,ASP
9009,SM_25743,1818.1,2.222,24.876,24.876,ASP
9007,SM_25743,1285.1,3.234,22.717,22.717,ALA
9008,SM_25743,1284.7,3.175,23.015,23.015,ALA
9009,SM_25743,1284.7,3.139,22.503,22.503,ALA
8997,SM_26713,1409.1,1.015,29.476,29.476,VAL
8998,SM_26713,1409.7,1.014,27.925,27.925,VAL
8999,SM_26713,1409.1,0.978,26.238,26.238,VAL
8997,SM_26713,1732,0.538,25.671,25.671,PRO
8998,SM_26713,1732.6,0.539,24.691,24.691,PRO
8999,SM_26713,1732,0.517,25.835,25.835,PRO
8997,SM_26713,1539.7,1.044,13.159,13.159,NLE
8998,SM_26713,1540.3,1.05,12.687,12.687,NLE
8999,SM_26713,1539.7,1.016,13.138,13.138,NLE
8997,SM_26713,1479.3,1.499,25.843,25.843,LEU
8998,SM_26713,1479.7,1.506,25.954,25.954,LEU
8999,SM_26713,1479.1,1.45,26.452,26.452,LEU
8997,SM_26713,1354.9,6.196,8.002,8.002,GLY
8998,SM_26713,1355.6,6.221,7.88,7.88,GLY
8999,SM_26713,1354.9,6.004,7.784,7.784,GLY
8997,SM_26713,2080.8,1.958,28.595,28.595,GLU
8998,SM_26713,2081.4,1.97,28.584,28.584,GLU
8999,SM_26713,2080.4,1.891,28.409,28.409,GLU
8997,SM_26713,1815.4,1.782,25.48,25.48,ASP
8998,SM_26713,1816.2,1.789,25.396,25.396,ASP
8999,SM_26713,1815.4,1.717,24.258,24.258,ASP
8997,SM_26713,1283.3,2.415,22.134,22.134,ALA
8998,SM_26713,1283.9,2.423,22.335,22.335,ALA
8999,SM_26713,1283.3,2.347,22.194,22.194,ALA
