Analysis,Identifier 1,Rt,Area All,d 29N2/28N2,d 15N/14N,AA_ID
9611,NM_2068,2212.3,3.487,17.171,17.171,PHE
9612,NM_2068,2212.1,3.404,17.046,17.046,PHE
9613,NM_2068,2212.3,1.717,16.793,16.793,PHE
9611,NM_2068,1766.9,14.003,30.435,30.435,PRO
9612,NM_2068,1766.7,13.835,30.415,30.415,PRO
9613,NM_2068,1760.2,7.845,29.476,29.476,PRO
9611,NM_2068,1882.9,9.707,16.29,16.29,SER
9612,NM_2068,1882.7,9.806,17.202,17.202,SER
9613,NM_2068,1872.4,5.374,16.267,16.267,SER
9611,NM_2068,1806,4.031,-14.024,-14.024,THR
9612,NM_2068,1805.8,4.063,-12.483,-12.483,THR
9613,NM_2068,1801.8,2.524,-4.871,-4.871,THR
9600,NM_2231,1853,10.249,20.35,20.35,ASP
9601,NM_2231,1852.2,10.256,21.635,21.635,ASP
9602,NM_2231,1852.2,9.557,21.459,21.459,ASP
9600,NM_2231,1518,2.404,27.155,27.155,ILE
9601,NM_2231,1517.1,2.41,27.684,27.684,ILE
9602,NM_2231,1517.1,2.402,27.429,27.429,ILE
9600,NM_2231,1555.8,2.519,12.71,12.71,NLE
9601,NM_2231,1555.2,2.578,14.094,14.094,NLE
9602,NM_2231,1555,2.562,12.437,12.437,NLE
9600,NM_2231,2215.2,3.595,13.085,13.085,PHE
9601,NM_2231,2214.6,3.468,14.089,14.089,PHE
9602,NM_2231,2214.6,3.214,12.702,12.702,PHE
9600,NM_2231,1762.5,9.471,22.374,22.374,PRO
9601,NM_2231,1761.9,9.343,22.479,22.479,PRO
9602,NM_2231,1761.7,9.034,23.224,23.224,PRO
9600,NM_2231,1879.3,7.101,11.623,11.623,SER
9601,NM_2231,1878.7,7.102,10.836,10.836,SER
9602,NM_2231,1878.5,6.418,13.785,13.785,SER
9600,NM_2231,1803.9,2.6,-24.517,-24.517,THR
9601,NM_2231,1802.8,2.564,-24.104,-24.104,THR
9602,NM_2231,1802.8,2.009,-27.655,-27.655,THR
