"","Sample.ID","Year","Up.DFA1","Climate.DFA1.x","SST.DFA1","Dis.DFA1","years.x","Location.2","TP","AA","TP.norm","years.y","PHE.mean","PHE.norm","years","d13C.s","d13C.norm"
"183","RM_10273",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",2.45602759836066,"ASP",-0.641066762439761,1979,14.41327274,0.901312785133645,1979,-12.1424757489752,1.01343727237311
"184","RM_10834",1983,-1.29930303543296,1.75247217559322,1.92127906070115,0.445275009028164,1982,"Inland",4.4028163677686,"Glu",-0.173424204380101,1982,13.91252257,0.703781896000514,1982,-13.9489845937567,-0.231972961738029
"185","RM_10834",1983,-1.29930303543296,1.75247217559322,1.92127906070115,0.445275009028164,1982,"Inland",4.63705571106557,"ASP",0.708707746869144,1982,13.91252257,0.703781896000514,1982,-13.9489845937567,-0.231972961738029
"186","RM_10834",1983,-1.29930303543296,1.75247217559322,1.92127906070115,0.445275009028164,1982,"Inland",5.71864523295454,"ALA",-0.173424204380101,1982,13.91252257,0.703781896000514,1982,-13.9489845937567,-0.231972961738029
"187","RM_11409",1984,-0.635658479329332,-0.194890934222201,0.00876445535970927,0.487022803463311,1983,"Inland",4.02053737443182,"ALA",-1.70062270366124,1983,18.19933289,2.39479970245415,1983,-12.249481542365,0.939667298546627
"188","RM_11409",1984,-0.635658479329332,-0.194890934222201,0.00876445535970927,0.487022803463311,1983,"Inland",3.16782883429752,"Glu",-1.70062270366124,1983,18.19933289,2.39479970245415,1983,-12.249481542365,0.939667298546627
"189","RM_11409",1984,-0.635658479329332,-0.194890934222201,0.00876445535970927,0.487022803463311,1983,"Inland",2.67701807745902,"ASP",-0.5043022183473,1983,18.19933289,2.39479970245415,1983,-12.249481542365,0.939667298546627
"190","RM_11449",1983,-1.29930303543296,1.75247217559322,1.92127906070115,0.445275009028164,1982,"Inland",3.74747472254098,"ASP",0.158172091101207,1982,14.9120444,1.0980632115473,1982,NA,NA
"191","RM_11449",1983,-1.29930303543296,1.75247217559322,1.92127906070115,0.445275009028164,1982,"Inland",5.26998187159091,"ALA",-0.576930971466771,1982,14.9120444,1.0980632115473,1982,NA,NA
"192","RM_11449",1983,-1.29930303543296,1.75247217559322,1.92127906070115,0.445275009028164,1982,"Inland",4.07651574132232,"Glu",-0.576930971466771,1982,14.9120444,1.0980632115473,1982,NA,NA
"193","RM_11768",1984,-0.635658479329332,-0.194890934222201,0.00876445535970927,0.487022803463311,1983,"Inland",4.30166897975207,"Glu",-0.298504122191811,1983,14.11611234,0.784091940201817,1983,-12.489981542365,0.773866194295762
"194","RM_11768",1984,-0.635658479329332,-0.194890934222201,0.00876445535970927,0.487022803463311,1983,"Inland",4.51959565655737,"ASP",0.636015154548282,1983,14.11611234,0.784091940201817,1983,-12.489981542365,0.773866194295762
"195","RM_11768",1984,-0.635658479329332,-0.194890934222201,0.00876445535970927,0.487022803463311,1983,"Inland",5.57956757443181,"ALA",-0.298504122191812,1983,14.11611234,0.784091940201817,1983,-12.489981542365,0.773866194295762
"196","RM_12847",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",4.15119753801653,"Glu",-0.484578680659055,1979,14.71579263,1.02064778776012,1979,-13.2904757489752,0.222004142726564
"197","RM_12847",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",5.37266934204545,"ALA",-0.484578680659056,1979,14.71579263,1.02064778776012,1979,-13.2904757489752,0.222004142726564
"198","RM_12847",1980,-0.364141555932805,0.564552897205082,0.137056236104267,-0.604183081586385,1979,"Inland",3.83135572827869,"ASP",0.210083592241617,1979,14.71579263,1.02064778776012,1979,-13.2904757489752,0.222004142726564
"199","RM_7412",1972,0.575149450664472,0.901438666650772,-1.72058707361702,1.31417130260529,1971,"Inland",3.60519806721311,"ASP",0.0701212303568595,1971,14.73779601,1.02932745973174,1971,-12.7551063019606,0.591088739388502
"200","RM_7412",1972,0.575149450664472,0.901438666650772,-1.72058707361702,1.31417130260529,1971,"Inland",3.63632484297521,"Glu",-1.12127563984043,1971,14.73779601,1.02932745973174,1971,-12.7551063019606,0.591088739388502
"201","RM_7412",1972,0.575149450664472,0.901438666650772,-1.72058707361702,1.31417130260529,1971,"Inland",4.66471938636363,"ALA",-1.12127563984043,1971,14.73779601,1.02932745973174,1971,-12.7551063019606,0.591088739388502
"202","RM_7714",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.99518762190083,"Glu",0.559108283446197,1969,11.28806572,-0.331487438150759,1969,-10.7419721044629,1.97894683897395
"203","RM_7714",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.22643540696721,"ASP",0.454586850284615,1969,11.28806572,-0.331487438150759,1969,-10.7419721044629,1.97894683897395
"204","RM_7714",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",6.53315570738636,"ALA",0.559108283446196,1969,11.28806572,-0.331487438150759,1969,-10.7419721044629,1.97894683897395
"205","RM_9723",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",4.99038561020492,"ASP",0.9273732874263,1977,9.853526643,-0.89736998068895,1977,-13.3718594792753,0.165898062261654
"206","RM_9723",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",5.15675112103306,"Glu",0.758899396089952,1977,9.853526643,-0.89736998068895,1977,-13.3718594792753,0.165898062261654
"207","RM_9723",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",6.75530551869318,"ALA",0.758899396089951,1977,9.853526643,-0.89736998068895,1977,-13.3718594792753,0.165898062261654
"208","RM_9729",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.64297480619835,"Glu",0.12355823213792,1969,11.64369857,-0.191200969420355,1969,-12.3730721044629,0.85446375729583
"209","RM_9729",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",6.04886308579545,"ALA",0.123558232137919,1969,11.64369857,-0.191200969420355,1969,-12.3730721044629,0.85446375729583
"210","RM_9729",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.64775653647541,"ASP",0.715330174742781,1969,11.64369857,-0.191200969420355,1969,-12.3730721044629,0.85446375729583
"211","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"212","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"213","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"214","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"215","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"216","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"217","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"218","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"219","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"220","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"221","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"222","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"223","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"224","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"225","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"226","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"227","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"228","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.59337594631147,"ASP",0.681675617987242,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"229","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"230","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.59839694204545,"ALA",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"231","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"232","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"233","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-11.0317721044629,1.77915823185585
"234","RM_9730",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.31536306528926,"Glu",-0.281569872804982,1969,11.65878325,-0.185250516617336,1969,-15.2071721044629,-1.09936954647706
"235","RM_9732",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.56936184659091,"ALA",-1.20703573505767,1969,15.21319324,1.21685737616358,1969,-11.2024721044629,1.66147736493019
"236","RM_9732",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.57968140163934,"ASP",0.673200464821008,1969,15.21319324,1.21685737616358,1969,-11.2024721044629,1.66147736493019
"237","RM_9732",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.56697390495868,"Glu",-1.20703573505767,1969,15.21319324,1.21685737616358,1969,-11.2024721044629,1.66147736493019
"238","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"239","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"240","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"241","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"242","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"243","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"244","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"245","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"246","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"247","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.09926169147727,"ALA",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"248","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"249","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"250","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"251","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"252","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"253","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"254","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"255","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"256","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"257","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.95235561033058,"Glu",-0.73046868790686,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"258","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"259","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"260","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-12.1793721044629,0.988000862881662
"261","RM_9733",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",3.45075060368852,"ASP",-0.0254617876145888,1969,14.72569534,1.02455410917211,1969,-16.5987721044629,-2.05874092558518
"262","RM_9802",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",4.17721750702479,"Glu",-0.452402114868893,1970,12.36624135,0.0938204371028304,1970,-12.1030553305113,1.04061377512299
"263","RM_9802",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",5.40844679943182,"ALA",-0.452402114868892,1970,12.36624135,0.0938204371028304,1970,-12.1030553305113,1.04061377512299
"264","RM_9802",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",3.8720485557377,"ASP",0.235267192992075,1970,12.36624135,0.0938204371028304,1970,-12.1030553305113,1.04061377512299
"265","RM_9804",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",5.04469107520661,"Glu",0.620324771506884,1969,10.92904159,-0.473111664896701,1969,-12.5408721044629,0.738782155244705
"266","RM_9804",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",6.60122295568181,"ALA",0.620324771506884,1969,10.92904159,-0.473111664896701,1969,-12.5408721044629,0.738782155244705
"267","RM_9804",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Inland",4.60934774303278,"ASP",0.691560095842758,1969,10.92904159,-0.473111664896701,1969,-12.5408721044629,0.738782155244705
"268","RM_9874",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",5.36666426694215,"Glu",1.01848018757432,1970,11.51381038,-0.24243795583734,1970,-13.3402553305113,0.187686015542235
"269","RM_9874",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",7.04393609431818,"ALA",1.01848018757432,1970,11.51381038,-0.24243795583734,1970,-13.3402553305113,0.187686015542235
"270","RM_9874",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",4.82591310901639,"ASP",0.825586066852043,1970,11.51381038,-0.24243795583734,1970,-13.3402553305113,0.187686015542235
"271","SM_15182",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",4.87858800918033,"ASP",0.85818502195377,1970,9.725371948,-0.947923155438617,1970,-12.3663553305113,0.859094312548131
"272","SM_15182",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",6.20872173659091,"ALA",0.267327598946169,1970,9.725371948,-0.947923155438617,1970,-12.3663553305113,0.859094312548131
"273","SM_15182",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",4.7592356431405,"Glu",0.267327598946169,1970,9.725371948,-0.947923155438617,1970,-12.3663553305113,0.859094312548131
"274","SM_15204",1972,0.575149450664472,0.901438666650772,-1.72058707361702,1.31417130260529,1971,"Inland",1.75644307131148,"ASP",-1.0740191651242,1971,10.73133333,-0.551101630205678,1971,-12.8056063019606,0.556273954504225
"275","SM_15204",1972,0.575149450664472,0.901438666650772,-1.72058707361702,1.31417130260529,1971,"Inland",5.56996178429752,"Glu",1.26988002360349,1971,10.73133333,-0.551101630205678,1971,-12.8056063019606,0.556273954504225
"276","SM_15204",1972,0.575149450664472,0.901438666650772,-1.72058707361702,1.31417130260529,1971,"Inland",7.32347018068181,"ALA",1.26988002360349,1971,10.73133333,-0.551101630205678,1971,-12.8056063019606,0.556273954504225
"277","SM_15209",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",NA,"ALA",NA,1970,NA,NA,1970,-12.1742553305113,0.991528375444561
"278","SM_15209",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",NA,"ASP",NA,1970,NA,NA,1970,-12.1742553305113,0.991528375444561
"279","SM_15209",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",NA,"Glu",NA,1970,NA,NA,1970,-12.1742553305113,0.991528375444561
"280","SM_15210",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",4.51872772247934,"Glu",-0.0300870109540598,1970,9.891491838,-0.882393852524156,1970,-11.2036553305113,1.66066164690356
"281","SM_15210",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",1.61270974237705,"ASP",-1.16297151855957,1970,9.891491838,-0.882393852524156,1970,-11.2036553305113,1.66066164690356
"282","SM_15210",1971,0.710511172465543,-1.63750347752041,-1.53121757634027,0.971593223805085,1970,"Inland",5.87802334568181,"ALA",-0.0300870109540605,1970,9.891491838,-0.882393852524156,1970,-11.2036553305113,1.66066164690356
"283","SM_15274",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Coastal",1.80535704016393,"ASP",-1.04374774041327,1969,11.62738235,-0.197637227732343,1969,-11.7658721044629,1.27306845792421
"284","SM_15274",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Coastal",7.42303466079545,"ALA",1.35942364349083,1969,11.62738235,-0.197637227732343,1969,-11.7658721044629,1.27306845792421
"285","SM_15274",1970,0.298363435394353,-0.65853150240535,-1.12387188153128,-0.449764393336361,1969,"Coastal",5.64237231528926,"Glu",1.35942364349083,1969,11.62738235,-0.197637227732343,1969,-11.7658721044629,1.27306845792421
"286","SM_16043",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",6.31409542443181,"ALA",0.36209574758094,1972,11.92696435,-0.0794611343956561,1972,-12.1093323464141,1.03628638980871
"287","SM_16043",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",1.73241901680328,"ASP",-1.08888694981552,1972,11.92696435,-0.0794611343956561,1972,-12.1093323464141,1.03628638980871
"288","SM_16043",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",4.83587105247934,"Glu",0.362095747580941,1972,11.92696435,-0.0794611343956561,1972,-12.1093323464141,1.03628638980871
"289","SM_16044",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",-13.6694378479508,"ASP",-10.6206456974306,1977,11.14666495,-0.387265791300813,1977,-10.7748594792753,1.95627422749865
"290","SM_16044",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",4.6063015285124,"Glu",0.0782076734255667,1977,11.14666495,-0.387265791300813,1977,-10.7748594792753,1.95627422749865
"291","SM_16044",1978,0.292696571755813,0.0691032455316327,0.225930380998904,-0.413586996257569,1977,"Inland",5.99843732897727,"ALA",0.0782076734255671,1977,11.14666495,-0.387265791300813,1977,-10.7748594792753,1.95627422749865
"292","SM_16056",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",NA,"Glu",NA,1972,NA,NA,1972,-13.9621323464141,-0.241037044519792
"293","SM_16056",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",NA,"ASP",NA,1972,NA,NA,1972,-13.9621323464141,-0.241037044519792
"294","SM_16056",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",NA,"ALA",NA,1972,NA,NA,1972,-13.9621323464141,-0.241037044519792
"295","SM_16062",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",5.76054310194215,"Glu",1.50555487408547,1972,9.599780069,-0.997465376316487,1972,-13.5635323464141,0.0337584654776929
"296","SM_16062",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",7.58551949244318,"ALA",1.50555487408547,1972,9.599780069,-0.997465376316487,1972,-13.5635323464141,0.0337584654776929
"297","SM_16062",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Inland",2.16560785192623,"ASP",-0.820799049453239,1972,9.599780069,-0.997465376316487,1972,-13.5635323464141,0.0337584654776929
"298","SM_16095",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",6.42305856630681,"ALA",0.460092082686076,1972,8.932294719,-1.26076828177299,1972,-15.3907323464141,-1.22591628582036
"299","SM_16095",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",4.91511697384298,"Glu",0.460092082686076,1972,8.932294719,-1.26076828177299,1972,-15.3907323464141,-1.22591628582036
"300","SM_16095",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",5.53786007815573,"ASP",1.26618922337543,1972,8.932294719,-1.26076828177299,1972,-15.3907323464141,-1.22591628582036
"301","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"302","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",8.71609792267045,"ALA",2.52234404521903,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
"303","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-13.8033323464141,-0.13156005759656
"304","SM_16096",1973,0.446876608785972,-0.564962099046775,-1.18153763526767,-1.2741594488738,1972,"Coastal",1.90817191184426,"ASP",-0.980118623409426,1972,7.736419923,-1.73250493988692,1972,-14.0834323464141,-0.324661468410145
