"","Year","Col.Dis.An","UpInAn.45.Winter","UpInAn.45.Spring","UpInAn.45.Summer","UpInAn.45.Autumn","UpInAn.45.Annual","TUMI.45","LUSI.45","MEI","ONI","PDO","WA.SST.Wi","WA.SST.Su","WA.SST.Sp","WA.SST.Au","WA.SST.An","Col.Dis.low","Col.Dis.high","NOI","Fras.Dis.high","Fras.Dis.low","Fras.Dis.an","Dis.Total","NPGO"
"119",1997,0.363888471780822,2.94443897916644,-3.32022831912849,-3.29583686600433,5.66666666666667,-2.01490302054226,-0.862560513223781,-0.435097750998075,1.55325,1.17083333333333,1.46083333333333,0.229605511095397,2.45313959667199,1.28276310117522,2.02432344462981,1.4974579133931,0.285017311803367,0.321145464782294,-1.96391666666667,0.340295054609731,0.269956402835613,0.309377071527942,0.403711987206682,-0.657691666666667
"120",1998,-0.00564389446324398,-4.2243976904703,2.19722457733622,3.29583686600433,-13.3333333333333,-2.43507427604012,0.290539838503504,0.153736582936488,0.901333333333333,-0.0575,0.245833333333333,2.23627233034994,0.909806860974557,1.22276331734143,0.817989966337972,1.29670811875097,-0.0400734486686201,-0.127621319513466,-1.07433333333333,-0.152959311646759,-0.217044802778695,-0.181442932572109,0.0329113147653981,0.544566666666667
"121",1999,0.184278393159026,-4.88027347623301,0,3.16406758837321,0,-3.29583686600433,0.465341811725162,0.224473134028266,-0.855333333333333,-1.225,-1.06333333333333,0.222939009732279,0.20980673381799,-0.173903527344482,-0.00567628834139455,0.0632914819660986,0.213739814288532,-0.0238384022897193,1.33241666666667,0.273796016161198,0.138562905199615,0.21816055227543,0.225469985164144,1.51578333333333
"122",2000,-0.0474632772614996,-0.847297860387204,-2.26868354131836,-0.510825623765991,21,0.606135803570315,0.0901936486331891,-0.0812570082952178,-0.4785,-0.835833333333333,-0.59,0.289605612820656,0.32247349966679,0.602763431782328,-0.129009901419206,0.271458160712642,-0.0419743317936145,-0.216694830196595,0.456666666666667,0.0194677389639786,0.0278043259777814,0.0198590643202952,-0.00557937676533449,1.88586666666667
"123",2001,-0.505565262127551,2.92673940206704,-1.09861228866811,2.63905732961526,-30.3333333333333,1.79175946922805,0.366421823006881,0.0605184541043871,-0.112333333333333,-0.308333333333333,-0.5625,0.206271961595887,-0.310193088162844,0.00276336820401113,-0.295343099966567,-0.0991252145823793,-0.351141337371446,-0.873099408043032,0.320833333333333,-0.198435848926101,-0.103291037762846,-0.161764136617801,-0.458311281466473,2.08068333333333
"124",2002,-0.0921884237718746,2.4567357728213,-2.30258509299405,3.24519313318557,-45.3333333333333,-1.50407739677627,0.405322235505343,0.184666883627846,0.647,0.630833333333333,0.220833333333333,0.10293880628176,-0.213526752103277,-0.230569901551009,-0.0086765477407944,-0.0874585987783316,-0.0515333285185395,-0.170652237953497,-0.393166666666667,0.198280670362296,-0.0977813819518758,0.08559663546834,-0.0484855431956213,1.47359166666667
"125",2003,-0.190851471773115,-3.7992275112828,0,2.90872089656436,-22.6666666666667,-2.52572864430826,0.276072685518999,-0.0680989237177068,0.5075,0.250833333333333,0.969166666666667,1.24960565096763,0.403140041720023,0.702763177469162,0.731323541268805,0.771708102856403,-0.142935129650199,-0.291590155021369,-0.993916666666667,-0.13964998027798,-0.159315123570453,-0.150572219871298,-0.149229501014815,0.958508333333333
"126",2004,-0.213207011463901,-3.54577861047326,-2.39789527279837,-2.79320800944252,58,0,-0.23259673089259,0.083246705181943,0.46775,0.446666666666667,0.345,0.769605472948426,0.955806705843557,0.939429856851495,0.147657057707592,0.703124773337768,-0.0776677044289276,-0.42288542927656,0.63375,-0.174505235921622,0.095956863370068,-0.0589163362866678,-0.16977273688074,0.209458333333333
"127",2005,-0.229102896085379,3.23212105161822,-3.28341434600577,3.25809653802148,22,2.4567357728213,0.0631369341949455,-0.23872444074847,0.361833333333333,0.0433333333333333,0.375,0.849605714545927,0.22980655579879,1.1827633554884,0.301323553984421,0.640874794954383,-0.117433918453434,-0.476061438117453,-0.232416666666667,-0.00754689084684834,0.208534119807249,0.0827484421444513,-0.182826061901286,-1.38060833333333
"128",2006,0.0135586733392277,-3.13549421592915,0,3.61091791264422,12.6666666666667,1.89711998488588,0.617899397119862,0.174462713453605,0.33975,0.100833333333333,0.190833333333333,0.77960570183026,-0.160193469632542,0.632763164753529,-0.0386762807119858,0.303374779059814,-0.161263665794809,0.0398116247867382,0.522583333333333,-0.17699744904958,-0.260548962518888,-0.213028676230858,0.0515073631059337,-0.553866666666667
"129",2007,-0.12815728147088,3.48635519000246,-2.15948424935337,-3.14988295338125,38.3333333333333,2.27726728500976,-0.0908005067363895,-0.0615842426965125,-0.297583333333333,-0.581666666666667,-0.195833333333333,0.392938768134787,0.856473260612423,0.129429755126248,-0.275343277985762,0.275874626471923,-0.15619278493863,-0.268498415461011,NA,0.168700436258002,0.0952601934240977,0.136578447903323,-0.0828766638811285,0.593258333333333
"130",2008,-0.0913486467790658,3.61091791264422,-0.287682072451781,-2.6149597780362,43,2.78809290877575,0.115368085623251,0.0888489607306129,-0.640333333333333,-0.755,-1.2925,-0.380394304527567,-0.347526576627176,-0.637236657227298,-0.0323432474681713,-0.349375196462553,-0.179872016782317,-0.10533457840716,NA,0.00709006675523227,-0.0299726432261416,-0.0107664306219455,-0.0492163069824514,1.454975
"131",2009,-0.133416850158707,3.77658503453304,-1.84582669049833,-2.83321334405622,0.333333333333333,1.64222773525709,-0.0755213662163978,0.204768062948934,0.394,0.306666666666667,-0.6125,-0.52372773958616,0.0731401180139244,-0.0839033747565807,-0.0656767079580973,-0.150041926071729,-0.271696966339945,-0.147773761682316,NA,-0.0829924931629265,-0.175902859447518,-0.12262047559032,-0.0922820734779073,0.736275
"132",2010,-0.214577585405051,-4.30855948279201,-2.94443897916644,2.26868354131836,-10.3333333333333,-3.15700042115011,-0.357400843051325,-0.463807856880506,-0.343166666666667,-0.453333333333333,-0.3125,1.01293897158531,-0.896859831123443,0.326096790546961,0.394656480416749,0.209208102856392,-0.189213191846349,-0.308564516337301,NA,-0.261573185196504,-0.114746112585269,-0.20242679216682,-0.173337139664232,1.37013333333333
"133",2011,0.254770612065441,-2.26868354131836,-2.99573227355399,-1.67397643357167,49.3333333333333,1.27629346590556,-0.426157950799432,-0.149776954731974,-0.893,-0.834166666666667,-1.23083333333333,0.132938539252946,0.0798066193770577,0.299429831420191,0.0979900172006047,0.1525412518127,0.141524388173355,0.249954363923695,NA,0.246805455293034,0.0986692481049403,0.186373282394518,0.294483425754658,0.85725
"134",2012,0.15705547293144,-2.12026353620009,-3.24519313318557,3.28341434600577,0.333333333333333,-0.559615787935423,0.156085945409149,-0.0171324801256789,0.169,-0.126666666666667,-1.1,-0.297061448031394,0.0291398102949909,0.272763508076261,0.120990098580839,0.0314579922301732,0.0862460265287623,0.12598932102779,NA,0.286041873320324,0.0114179100131153,0.180622360712363,0.198121057239792,1.47686666666667
"135",2013,-0.076734124724517,3.88499433304023,-2.90872089656436,3.0122615755052,64.6666666666667,3.36153212526972,-0.104780731607418,-0.0171324801256789,-0.076,-0.294166666666667,-0.5175,-0.103727504346496,0.856473578503824,0.426096536233821,-0.348676382437242,0.207541556988476,-0.0507103960897091,-0.168084183126648,NA,0.142306598154315,-0.137265866153419,0.0352010877969775,-0.0341225506089078,0.343816666666667
"136",2014,-0.0269101497885114,2.66258782702545,-2.12026353620009,2.70805020110221,4,1.83258146374831,0.0108854054692173,-0.208187716888388,0.498416666666667,0.144166666666667,1.13083333333333,-0.103728140129373,0.84980675924929,1.07276338091969,2.32799019521984,1.03670804881486,-0.132674333941139,-0.0919356460442842,NA,0.0935390991858664,0.0751271749459388,0.0831191663441544,0.0156250644579146,-0.249166666666667
"137",2015,-0.181095349473321,3.47609868983527,3.71357206670431,0,4,2.96183072187831,0.235176083331181,0.0662491288133724,1.62308333333333,1.48833333333333,1.63416666666667,2.26293897158531,1.12314030874879,0.976096726968661,1.37799006806324,1.4350415188415,-0.175699895405719,-0.57598878657058,NA,-0.0154771465228247,0.156814965914139,0.0549849469408343,-0.1362780769451,-1.39453333333333
"138",2016,-0.097029641116066,-4.61181472870676,2.51230562397611,2.70805020110221,-32,-3.27083556379891,0.0499473572713285,-0.0233630298763154,0.912083333333333,0.3625,1.5425,1.73960573997721,0.409139924735957,1.41609694313486,1.34432345734547,1.22729151629837,-0.155644472508664,-0.238883176664807,NA,-0.0494885219315258,0.146936716342477,0.0318453799500062,-0.0541253743958912,-0.1857
"139",2017,0.191588766190073,-2.15948424935337,-3.04452243772342,3.23212105161822,13,0.773189888233482,-0.16362804016658,0.0134509432464016,0.13425,-0.175833333333333,NA,0.769605472948426,0.563140207023556,0.872763571654561,0.564323724374239,0.692458244000195,-0.150420149354412,0.243772356684174,NA,NA,NA,NA,NA,-0.862591666666667
"140",2018,0.05977707715709,0,-0.847297860387204,2.33537491581704,17.6666666666667,1.89711998488588,-0.173377843205941,0.132571771744445,0.185583333333333,0.0333333333333333,NA,0.706272279487322,0.663139952710424,0.994430162027294,0.807656905119705,0.792874824836186,-0.191357018134818,0.0785314112151223,NA,NA,NA,NA,NA,-1.90631666666667
