"","Year","years","Location.2","Sample.ID","Sex","Length","d13C.s","d13C","d15N","PHE.mean","GLU.mean","VAL.mean","PRO.mean","ASP.mean","TP.ALA1","TP.GLU1","TP.VAL1","TP.ASP1","TP.PRO1","TP.ALA1.beta","TP.GLU1.beta","TP.VAL1.beta","TP.ASP1.beta","TP.PRO1.beta","TP.ALA2","TP.GLU2","TP.VAL2","TP.ASP2","TP.PRO2","TP.ALA2.beta","TP.GLU2.beta","TP.VAL2.beta","TP.ASP2.beta","TP.PRO2.beta","TP.ALA3","TP.GLU3","TP.VAL3","TP.ASP3","TP.PRO3","TP.ALA3.beta","TP.GLU3.beta","TP.VAL3.beta","TP.ASP3.beta","TP.PRO3.beta","TP.ALA4","TP.GLU4","TP.VAL4","TP.ASP4","TP.PRO4","TP.ALA4.beta","TP.GLU4.beta","TP.VAL4.beta","TP.ASP4.beta","TP.PRO4.beta","X.x","Col.Dis.An","UpInAn.45.Winter","UpInAn.45.Spring","UpInAn.45.Summer","UpInAn.45.Autumn","UpInAn.45.Annual","TUMI.45","LUSI.45","MEI","ONI","PDO","WA.SST.Wi","WA.SST.Su","WA.SST.Sp","WA.SST.Au","WA.SST.An","Col.Dis.low","Col.Dis.high","NOI","Fras.Dis.high","Fras.Dis.low","Fras.Dis.an","Dis.Total","NPGO","X.y","Herring.Biomass","Chinook","Chum","Coho","HarborSeal","HatcherySmolts","HakeBiomass","EulachonLandings","WildProduction","allSmolt"
"115",1974,1976,"Inland","SM_21182","F",NA,-12.1755409415615,-11.7437,18.6728,15.14690163,26.00309192,19.54566924,29.218,16.05786125,1.99120388676471,2.20548337727273,1.21712339347826,0.835362892592592,3.274219674,3.03837572633399,3.35896633642962,2.67237963055552,1.94741327419357,4.63930709325051,2.62145598760504,2.6816738534632,0.5960053810559,1.18986024708995,3.18279110257143,3.66862782717433,3.8351568126201,2.05126161813315,2.30191062869092,4.54787852182193,3.167674475,3.05396822575758,2.30407991521739,1.83536289259259,4.134219674,4.21484631456929,4.20745118491447,3.75933615229465,2.94741327419357,5.49930709325051,2.79792657584034,2.53015870194805,0.68296190279503,3.03156963042328,2.39980948657143,3.84509841540962,3.68364166110495,2.13821813987228,2.30191062869092,4.40787852182194,96,0.246401195098599,2.36712361413162,1.73460105538811,-1.67397643357167,24,2.16905370036952,0.284023920204652,0.169321313953186,-1.16691666666667,-0.886666666666667,-0.336666666666667,-0.610394641492494,0.243140194307855,-0.220569990560602,0.224657039905647,-0.0907918494598992,0.119565591860709,0.214552436872779,1.62275,0.231167276522038,0.059215141972393,0.161983416606969,0.285895375397422,-0.00930833333333334,2,1.88475865269192,0.118855658341207,-0.0621748929905393,0.993374757661538,NA,0.973232744735913,-0.143915669232611,NA,-0.766048114966716,0.84867958715428
"116",1975,1977,"Coastal","SM_25695","M",NA,-13.2470594792753,-12.8034,16.8882,NA,27.3901444,27.78098661,31.106,13.77729508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"117",1975,1977,"Coastal","SM_25696","M",NA,-12.9014594792753,-12.4578,18.1578,11.63570475,28.3335746,22.79005298,28.52088889,14.10223625,2.35231051323529,3.09058634090909,2.68572787608696,1.12343175925926,3.837036828,3.39948235280458,4.24406930006599,4.14098411316421,2.23548214086023,5.20212424725051,2.98256261407563,3.56677681709957,2.0646098636646,1.47792911375661,3.74560825657143,4.02973445364492,4.72025977625646,3.51986610074185,2.58997949535759,5.11069567582194,3.52878110147059,3.93907118939394,3.77268439782609,2.12343175925926,4.697036828,4.57595294103988,5.09255414855084,5.22794063490334,3.23548214086023,6.06212424725051,3.15903320231092,3.41526166558442,2.15156638540373,4.11336214153439,3.56814539857143,4.20620504188021,4.56874462474131,3.60682262248098,2.58997949535759,4.97069567582193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"118",1975,1977,"Coastal","SM_25700","M",NA,-13.2731594792753,-12.8295,17.0688,NA,27.81385835,26.67473347,28.72866667,13.67733373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"119",1975,1977,"Coastal","SM_25701","F",NA,-12.5482594792753,-12.1046,17.2099,12.48603469,28.57999307,25.52622138,25.47566667,17.3290281,2.25035820735294,2.9990846030303,3.09569275869565,1.56351729814815,3.057926396,3.29753004692223,4.1525675621872,4.55094899577291,2.67556767974912,4.42301381525051,2.88061030819328,3.47527507922078,2.47457474627329,1.9180146526455,2.96649782457143,3.92778214776256,4.62875803837768,3.92983098335055,3.03006503424648,4.33158524382193,3.42682879558823,3.84756945151515,4.18264928043478,2.56351729814815,3.917926396,4.47400063515752,5.00105241067205,5.63790551751204,3.67556767974912,5.28301381525051,3.05708089642857,3.32375992770563,2.56153126801242,4.00152668412698,3.44736310457143,4.10425273599786,4.47724288686253,4.01678750508968,3.03006503424648,4.19158524382193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"120",1975,1977,"Coastal","SM_25702","F",NA,-14.7489594792753,-14.3053,19.5393,13.10449657,28.13262156,27.45427749,29.39766667,15.32324012,2.38581084411765,2.83759469545455,3.38038715652174,1.07754510185185,3.71863402,3.43298268368693,3.99107765461144,4.83564339359899,2.18959548345283,5.08372143925051,3.01606294495798,3.31378517164502,2.75926914409938,1.43204245634921,3.62720544857143,4.06323478452727,4.46726813080192,4.21452538117663,2.54409283795018,4.99229286782193,3.56228143235294,3.68607954393939,4.46734367826087,2.07754510185185,4.57863402,4.60945327192223,4.83956250309629,5.92259991533812,3.18959548345283,5.94372143925051,3.19253353319328,3.16227002012987,2.84622566583851,3.80415013042328,3.23419642657143,4.23970537276256,4.31575297928677,4.30148190291576,2.54409283795018,4.85229286782193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"121",1975,1977,"Coastal","SM_25705","F",NA,-12.1230594792753,-11.6794,17.185,10.39486125,27.89960223,26.44793986,30.5535,13.4027195,2.32467202352941,3.21283954242424,3.75066926304348,1.2236774537037,4.49172775,3.3718438630987,4.36632250158114,5.20592550012073,2.33572783530468,5.85681516925051,2.95492412436975,3.68903001861472,3.12955125062112,1.57817480820106,4.40029917857143,4.00209596393904,4.84251297777162,4.58480748769837,2.69022518980203,5.76538659782194,3.50114261176471,4.06132439090909,4.83762578478261,2.2236774537037,5.35172775,4.54831445133399,5.21480735006599,6.29288202185986,3.33572783530468,6.71681516925051,3.13139471260504,3.53751486709957,3.21650777236025,4.26278272116402,3.72951962457143,4.17856655217433,4.69099782625646,4.6717640094375,2.69022518980203,5.62538659782193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"122",1975,1977,"Coastal","SM_25706","M",NA,-14.6089594792753,-14.1653,18.958,11.52920804,28.01066638,22.90750331,28.61066667,15.34909006,2.17273913970588,3.05779671818182,2.73441201521739,1.37405222592593,3.876291726,3.21991097927517,4.21127967733872,4.18966825229465,2.4861026075269,5.24137914525051,2.80299124054622,3.53398719437229,2.11329400279503,1.72854958042328,3.78486315457143,3.85016308011551,4.68747015352919,3.56855023987228,2.84059996202425,5.14995057382193,3.34920972794118,3.90628156666667,3.82136853695652,2.37405222592593,4.736291726,4.39638156751046,5.05976452582356,5.27662477403378,3.4861026075269,6.10137914525051,2.97946182878151,3.38247204285714,2.20025052453416,4.07328593597884,3.52486309657143,4.0266336683508,4.53595500201404,3.65550676161142,2.84059996202425,5.00995057382193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"123",1975,1977,"Coastal","SM_25711","F",NA,-12.9903594792753,-12.5467,16.933,12.62169868,29.079125,23.68108333,20.29433333,14.06079167,2.23577960588235,3.0541555030303,2.66508361956522,0.933165368518519,1.99452693,3.28295144545164,4.2076384621872,4.12033985664247,2.04521575011949,3.35961434925051,2.86603170672269,3.53034597922078,2.04396560714286,1.28766272301587,1.90309835857143,3.91320354629198,4.68382893837768,3.49922184422011,2.39971310461685,3.26818577782194,3.41225019411765,3.90264035151515,3.75204014130435,1.93316536851852,2.85452693,4.45942203368693,5.05612331067205,5.2072963783816,3.04521575011949,4.21961434925051,3.04250229495798,3.37883082770563,2.13092212888199,4.06883556190476,3.52005669257143,4.08967413452727,4.53231378686253,3.58617836595924,2.39971310461685,3.12818577782194,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"124",1975,1977,"Coastal","SM_25712","F",NA,-13.1957594792753,-12.7521,17.1176,NA,28.40518299,26.71563746,24.204,14.89595662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"125",1975,1977,"Coastal","SM_25714","M",NA,-13.2385594792753,-12.7949,18.3784,13.3201865,27.95909584,23.80933681,28.03583333,18.68489794,1.90477057647059,2.77862262727273,2.5411196326087,1.66013174814815,3.403129366,2.95194241603988,3.93210558642962,3.99637586968595,2.77218212974912,4.76821678525051,2.53502267731092,3.2548131034632,1.92000162018634,2.0146291026455,3.31170079457143,3.58219451688021,4.4082960626201,3.37525785726359,3.12667948424648,4.67678821382193,3.08124116470588,3.62710747575758,3.62807615434783,2.66013174814815,4.263129366,4.12841300427517,4.78059043491447,5.08333239142508,3.77218212974912,5.62821678525051,2.71149326554622,3.10329795194805,2.00695814192547,3.73207315820106,3.15635329657143,3.75866510511551,4.25678091110495,3.46221437900272,3.12667948424648,4.53678821382193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"126",1976,1978,"Coastal","SM_25740","F",NA,-14.4516014643983,-13.9958,18.7539,11.56626055,27.22231352,26.51557818,28.7525,21.7084205,1.87811251764706,2.93273529848485,3.51072122391304,2.54484443518518,3.89724789,2.92528435721635,4.08621825764174,4.9659774609903,3.65689481678616,5.26233530925051,2.50836461848739,3.40892577467532,2.88960321149068,2.89934178968254,3.80581931857143,3.55553645805668,4.56240873383222,4.34485944856794,4.01139217128351,5.17090673782194,3.05458310588235,3.7812201469697,4.59767774565217,3.54484443518518,4.75724789,4.10175494545164,4.93470310612659,6.05293398272943,4.65689481678616,6.12233530925051,2.68483520672269,3.25741062316017,2.97655973322981,3.92043308968254,3.35978202257143,3.73200704629198,4.41089358231707,4.43181597030707,4.01139217128351,5.03090673782193,98,0.146457802372787,3.2188758248682,-1.54044504094715,-3.3557350075854,36.3333333333333,1.94591014905531,-0.0909468144573999,0.179577814120375,-0.103583333333333,-0.0491666666666667,0.00833333333333333,-0.610394641492494,0.0691397721480573,-0.480569901551013,0.537656765247471,-0.121042001411995,0.314184034055572,-0.00645048760012124,0.7355,0.23860532734304,0.416453470276943,0.311557602078928,0.189731791079414,1.86320833333333,4,1.07920013765848,-0.662271821184398,0.944295661831232,1.01428222000927,-2.23458911407456,0.786871106431344,0.810192472243521,NA,-1.06538961475795,0.662869889379593
"127",1976,1978,"Coastal","SM_25742","M",NA,-13.6863014643983,-13.2305,18.7861,12.30440507,29.57453909,21.0549854,27.57333333,14.59716838,2.266174575,3.17729303333333,2.16316963695652,1.09125246481481,3.513785652,3.31334641456929,4.33077599249023,3.61842587403378,2.20330284641579,4.87887307125051,2.89642667584034,3.65348350952381,1.54205162453416,1.44574981931217,3.42235708057143,3.94359851540962,4.80696646868071,2.99730786161142,2.55780020091314,4.78744449982194,3.44264516323529,4.02577788181818,3.25012615869565,2.09125246481481,4.373785652,4.48981700280458,5.17926084097508,4.70538239577291,3.20330284641579,5.73887307125051,3.07289726407563,3.50196835800866,1.62900814627329,4.21933698783069,3.68259823257143,4.12006910364492,4.65545131716556,3.08426438335055,2.55780020091314,4.64744449982194,98,0.146457802372787,3.2188758248682,-1.54044504094715,-3.3557350075854,36.3333333333333,1.94591014905531,-0.0909468144573999,0.179577814120375,-0.103583333333333,-0.0491666666666667,0.00833333333333333,-0.610394641492494,0.0691397721480573,-0.480569901551013,0.537656765247471,-0.121042001411995,0.314184034055572,-0.00645048760012124,0.7355,0.23860532734304,0.416453470276943,0.311557602078928,0.189731791079414,1.86320833333333,4,1.07920013765848,-0.662271821184398,0.944295661831232,1.01428222000927,-2.23458911407456,0.786871106431344,0.810192472243521,NA,-1.06538961475795,0.662869889379593
"128",1976,1978,"Coastal","SM_25743","F",NA,-13.3428014643983,-12.887,17.1007,11.41138875,26.06463402,26.79255842,30.5295,14.92987844,2.35641133382353,2.78079473787879,3.60460210217391,1.31823883148148,4.28362225,3.40358317339282,3.93427769703568,5.05985833925117,2.43028921308245,5.64870966925051,2.98666343466387,3.25698521406926,2.98348408975155,1.67273618597884,4.19219367857143,4.03383527423315,4.41046817322616,4.43874032682881,2.78478656757981,5.55728109782193,3.53288192205882,3.62927958636364,4.69155862391304,2.31823883148148,5.14362225,4.58005376162811,4.78276254552053,6.1468148609903,3.43028921308245,6.50870966925051,3.16313402289916,3.10547006255411,3.07044061149068,3.73472796005291,3.15922048257143,4.21030586246845,4.25895302171101,4.52569684856794,2.78478656757981,5.41728109782193,98,0.146457802372787,3.2188758248682,-1.54044504094715,-3.3557350075854,36.3333333333333,1.94591014905531,-0.0909468144573999,0.179577814120375,-0.103583333333333,-0.0491666666666667,0.00833333333333333,-0.610394641492494,0.0691397721480573,-0.480569901551013,0.537656765247471,-0.121042001411995,0.314184034055572,-0.00645048760012124,0.7355,0.23860532734304,0.416453470276943,0.311557602078928,0.189731791079414,1.86320833333333,4,1.07920013765848,-0.662271821184398,0.944295661831232,1.01428222000927,-2.23458911407456,0.786871106431344,0.810192472243521,NA,-1.06538961475795,0.662869889379593
"129",1976,1978,"Coastal","SM_25744","F",NA,-13.3620014643983,-12.9062,17.905,7.329783896,29.54817397,26.17877491,30.42116667,14.72719287,3.11313517558823,3.92702879909091,4.3584763073913,2.03655721740741,5.0782765548,4.16030701515752,5.08051175824781,5.81373254446856,3.14860759900838,6.44336397405051,3.74338727642857,4.40321927528139,3.73735829496894,2.39105457190476,4.98684798337143,4.79055911599786,5.55670223443828,5.1926145320462,3.50310495350574,6.35193540262194,4.28960576382353,4.77551364757576,5.44543282913043,3.03655721740741,5.9382765548,5.33677760339282,5.92899660673265,6.90068906620769,4.14860759900838,7.30336397405051,3.91985786466386,4.25170412376623,3.82431481670807,5.13568070153439,4.67224944337143,4.96702970423315,5.40518708292313,5.27957105378533,3.50310495350574,6.21193540262194,98,0.146457802372787,3.2188758248682,-1.54044504094715,-3.3557350075854,36.3333333333333,1.94591014905531,-0.0909468144573999,0.179577814120375,-0.103583333333333,-0.0491666666666667,0.00833333333333333,-0.610394641492494,0.0691397721480573,-0.480569901551013,0.537656765247471,-0.121042001411995,0.314184034055572,-0.00645048760012124,0.7355,0.23860532734304,0.416453470276943,0.311557602078928,0.189731791079414,1.86320833333333,4,1.07920013765848,-0.662271821184398,0.944295661831232,1.01428222000927,-2.23458911407456,0.786871106431344,0.810192472243521,NA,-1.06538961475795,0.662869889379593
"130",1975,1977,"Inland","SM_25892","F",NA,-13.1468594792753,-12.7032,18.5754,11.94923239,28.59998625,25.28986254,28.421,13.81449699,2.27558848823529,3.08344755454545,3.16100655434783,1.01208603703704,3.754353522,3.32276032780458,4.23693051370235,4.61626279142508,2.12413641863801,5.11944094125051,2.90584058907563,3.55963803073593,2.53988854192547,1.36658339153439,3.66292495057143,3.95301242864492,4.71312098989283,3.99514477900272,2.47863377313536,5.02801236982194,3.45205907647059,3.9319324030303,4.24796307608696,2.01208603703704,4.614353522,4.49923091603988,5.0854153621872,5.70321931316421,3.12413641863801,5.97944094125051,3.08231117731092,3.40812287922078,2.6268450636646,4.10463695820106,3.55872220057143,4.12948301688021,4.56160583837768,4.08210130074185,2.47863377313536,4.88801236982193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"131",1975,1977,"Inland","SM_25893","F",NA,-11.5178594792753,-11.0742,18.8966,NA,27.5515723,28.373147,21.77733333,15.91103904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"132",1975,1977,"Inland","SM_25894","F",NA,-13.1156594792753,-12.672,18.0628,9.895883162,27.81556314,23.24507818,26.46333333,15.55036383,2.63965231441176,3.27570908757576,3.16286848217391,1.7137927162963,3.7734900336,3.68682415398105,4.42919204673265,4.61812471925117,2.82584309789727,5.13857745285051,3.2699044152521,3.75189956376623,2.54175046975155,2.06829007079365,3.68206146217143,4.31707625482139,4.90538252292313,3.99700670682881,3.18034045239462,5.04714888142193,3.81612290264706,4.12419393606061,4.24982500391304,2.7137927162963,4.6334900336,4.86329474221635,5.2776768952175,5.7050812409903,3.82584309789727,5.99857745285051,3.44637500348739,3.60038441225108,2.62870699149068,4.33962327634921,3.81250742417143,4.49354684305668,4.75386737140798,4.08396322856794,3.18034045239462,4.90714888142193,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"133",1975,1977,"Inland","SM_25895","F",NA,-13.4170594792753,-12.9734,18.2419,10.32963181,26.72878968,26.69773153,25.75816667,15.03433873,2.67085771911765,3.04532695,3.81915211304348,1.53790868888889,3.545706972,3.71802955868693,4.1988099091569,5.27440835012073,2.64995907048986,4.91079439125051,3.30110981995798,3.52151742619048,3.19803410062112,1.89240604338624,3.45427840057143,4.34828165952727,4.67500038534737,4.65329033769837,3.00445642498722,4.81936581982194,3.84732830735294,3.89381179848485,4.90610863478261,2.53790868888889,4.405706972,4.89450014692223,5.04729475764174,6.36136487185986,3.64995907048986,5.77079439125051,3.47758040819328,3.37000227467532,3.28499062236025,4.05804510820106,3.50840300257143,4.52475224776256,4.52348523383222,4.7402468594375,3.00445642498722,4.67936581982194,97,0.0353186687115148,2.70805020110221,3.120895416508,0.693147180559945,5.33333333333333,2.42036812865043,0.426695273655861,0.153736582936488,-1.28433333333333,-1.0525,-1.10166666666667,-0.453727726870504,-0.386859920133043,-0.693903349325268,-0.709009825125236,-0.560875205363514,-0.0647931913068778,-0.0847128332810012,2.15716666666667,-0.0644265590403919,0.0579138115400486,-0.0160103469923314,0.0754142555831798,0.7985,3,1.47419493875182,0.318028311916107,0.312728749692742,1.0779859328335,-2.30726660687491,2.06550824223764,0.657035063783798,NA,-0.743677039771604,1.91084682793682
"134",NA,NA,"Coastal","SM_25896","F",NA,NA,NA,NA,12.52489691,30.96695146,25.1256555,27.6465,14.35289347,2.17694796029412,3.35485675,3.00016491086957,1.00518454814815,3.484320618,3.22411979986341,4.5083397091569,4.45542114794682,2.11723492974912,4.84940803725051,2.80720006113445,3.83104722619048,2.3790468984472,1.3596819026455,3.39289204657143,3.85437190070374,4.98453018534737,3.83430313552446,2.47173228424648,4.75797946582193,3.35341854852941,4.20334159848485,4.0871214326087,2.00518454814815,4.344320618,4.4005903880987,5.35682455764175,5.54237766968595,3.11723492974912,5.70940803725051,2.98367064936975,3.67953207467533,2.46600342018633,4.43635930820106,3.91698233857143,4.03084248893903,4.83301503383222,3.92125965726359,2.47173228424648,4.61797946582193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",1977,1979,"Inland","SM_27370","M",NA,-11.7507757489752,-11.2825,18.3517,12.13585266,27.5323793,21.38874656,26.95366667,15.41260825,2.25252766911765,2.89341312727273,2.27236823913044,1.27347325740741,3.423562802,3.29969950868693,4.04689608642962,3.72762447620769,2.38552363900838,4.78865022125051,2.88277976995798,3.3696036034632,1.65125022670807,1.62797061190476,3.33213423057143,3.92995160952727,4.5230865626201,3.10650646378533,2.74002099350574,4.69722164982194,3.42899825735294,3.74189797575758,3.35932476086957,2.27347325740741,4.283562802,4.47617009692223,4.89538093491447,4.81458099794682,3.38552363900838,5.64865022125051,3.05925035819328,3.21808845194805,1.7382067484472,3.87237265820106,3.30787675657143,4.10642219776256,4.37157141110495,3.19346298552446,2.74002099350574,4.55722164982194,99,-0.462302701742292,1.6094379124341,-1.20397280432594,-1.84582669049833,4.33333333333333,2.484906649788,0.200421193103148,0.290534884706359,0.617,0.511666666666667,0.230833333333333,0.589605485664084,-0.263526624946643,-0.273903273031312,-0.215676644379828,-0.040875264173426,-0.287658694516974,-0.930792307682202,-0.0620833333333333,-0.0858358274640718,0.0342696255022119,-0.0383916196280953,-0.413463718570123,1.24926666666667,5,0.508554908629026,-0.526637549749487,-0.174639346807695,1.38387501263834,-2.10496362316281,0.603018523480726,0.551543991630417,NA,-0.930529988561145,0.486235918418807
